OBJECTID,VALUE,long,lat,X,Y
10622,231950,-122.3066338,47.60321438,-122.3066338,47.60321438
10623,308522,-122.2982714,47.61688488,-122.2982714,47.61688488
10624,381211,-122.296924,47.61693495,-122.296924,47.61693495
10625,277464,-122.3968518,47.63488048,-122.3968518,47.63488048
10626,370062,-122.3094854,47.60368304,-122.3094854,47.60368304
10627,0,-122.3094854,47.60368304,-122.3094854,47.60368304
10628,146474,-122.3372905,47.68708638,-122.3372905,47.68708638
10629,344644,-122.3092761,47.72863379,-122.3092761,47.72863379
10630,0,-122.3795823,47.67106254,-122.3795823,47.67106254
10631,226304,-122.3795309,47.67339701,-122.3795309,47.67339701
10632,176599,-122.3795693,47.67556619,-122.3795693,47.67556619
10633,162402,-122.2979646,47.61688491,-122.2979646,47.61688491
10634,244205,-122.3795266,47.67577775,-122.3795266,47.67577775
10635,0,-122.3781036,47.67120618,-122.3781036,47.67120618
10636,271275,-122.3781036,47.67120618,-122.3781036,47.67120618
10637,89323,-122.3780884,47.67332281,-122.3780884,47.67332281
10638,0,-122.3781058,47.67401828,-122.3781058,47.67401828
10639,10000,-122.3140707,47.58863259,-122.3140707,47.58863259
10640,342834,-122.3780993,47.67106216,-122.3780993,47.67106216
10641,95099,-122.3780836,47.67339904,-122.3780836,47.67339904
10642,322767,-122.3781355,47.67485392,-122.3781355,47.67485392
10643,374978,-122.3913863,47.58969242,-122.3913862,47.58969242
10644,162802,-122.3782873,47.67282408,-122.3782873,47.67282408
10645,31862733,-122.3783367,47.66842115,-122.3783367,47.66842115
10646,31862733,-122.3783367,47.66842115,-122.3783367,47.66842115
10647,89323,-122.3783896,47.67331992,-122.3783896,47.67331992
10648,295137,-122.3783189,47.67481458,-122.3783189,47.67481458
10649,183390,-122.3783143,47.67412558,-122.3783143,47.67412558
10650,176653,-122.378394,47.67412771,-122.378394,47.67412771
10651,351686,-122.3782934,47.67288275,-122.3782934,47.67288275
10652,957466,-122.3104431,47.60296248,-122.3104431,47.60296248
10653,15900,-122.3169949,47.58868938,-122.3169949,47.58868938
10654,0,-122.3391694,47.6528765,-122.3391694,47.6528765
10655,199171,-122.3783196,47.6726612,-122.3783196,47.6726612
10656,89323,-122.3783804,47.67323334,-122.3783804,47.67323334
10657,197714,-122.3785193,47.67514965,-122.3785193,47.67514965
10658,800228,-122.3786103,47.67400538,-122.3786103,47.67400538
10659,0,-122.3786103,47.67400538,-122.3786103,47.67400538
10660,218532,-122.3097142,47.58853925,-122.3097142,47.58853925
10661,672840,-122.3785965,47.67254321,-122.3785965,47.67254321
10662,185800,-122.3539955,47.63842854,-122.3539955,47.63842854
10663,459676,-122.394529,47.63348988,-122.394529,47.63348988
10664,0,-122.394529,47.63348988,-122.394529,47.63348988
10665,1000,-122.3131956,47.60294574,-122.3131956,47.60294574
10666,0,-122.3227358,47.63392561,-122.3227358,47.63392561
10667,801011,-122.3227358,47.63392561,-122.3227358,47.63392561
10668,240289,-122.3180509,47.58902059,-122.3180509,47.58902059
10669,36837,-122.3557853,47.63064715,-122.3557853,47.63064715
10670,1342114,-122.3061134,47.60298752,-122.3061134,47.60298752
10671,0,-122.29755,47.60303579,-122.29755,47.60303579
10672,285290,-122.29755,47.60303579,-122.29755,47.60303579
10673,0,-122.2921468,47.61543301,-122.2921468,47.61543301
10674,2476908,-122.3109485,47.61990573,-122.3109485,47.61990573
10675,0,-122.3111882,47.62060183,-122.3111882,47.62060183
10676,1164688,-122.3111882,47.62060183,-122.3111882,47.62060183
10677,801600,-122.2951205,47.61545998,-122.2951205,47.61545998
10678,8541334,-122.3324866,47.61357259,-122.3324866,47.61357259
10679,385934,-122.3864676,47.58916632,-122.3864676,47.58916632
10680,0,-122.3384178,47.66124259,-122.3384178,47.66124259
10681,5171401,-122.3384178,47.66124259,-122.3384178,47.66124259
10682,1041613,-122.3113409,47.59810902,-122.3113409,47.59810902
10683,0,-122.3113409,47.59810902,-122.3113409,47.59810902
10684,605109,-122.311395,47.58761863,-122.311395,47.58761863
10685,246191,-122.3382513,47.6677624,-122.3382513,47.6677624
10686,0,-122.3382513,47.6677624,-122.3382513,47.6677624
10687,443254,-122.3781091,47.67581565,-122.3781091,47.67581565
10688,0,-122.3781091,47.67581565,-122.3781091,47.67581565
10689,0,-122.3781091,47.67581565,-122.3781091,47.67581565
10690,86022,-122.3051016,47.61565629,-122.3051016,47.61565629
10691,86022,-122.3051016,47.61565629,-122.3051016,47.61565629
10692,84842,-122.3051016,47.61565629,-122.3051016,47.61565629
10693,0,-122.3051016,47.61565629,-122.3051016,47.61565629
10694,578236,-122.3864728,47.58896056,-122.3864728,47.58896056
10695,140000,-122.310988,47.60901809,-122.310988,47.60901809
10696,50000,-122.3387395,47.66193118,-122.3387395,47.66193118
10697,47800,-122.3106064,47.71378697,-122.3106064,47.71378697
10698,271781,-122.378296,47.67571205,-122.378296,47.67571205
10699,1572059,-122.3113834,47.58742439,-122.3113834,47.58742439
10700,27114,-122.3248755,47.61618082,-122.3248755,47.61618082
10701,486872,-122.3868128,47.5883161,-122.3868128,47.5883161
10702,0,-122.3868128,47.5883161,-122.3868128,47.5883161
10703,178076,-122.3100051,47.59630945,-122.3100051,47.59630945
10704,256577,-122.3100577,47.59697074,-122.3100577,47.59697074
10705,463825,-122.3368139,47.66848064,-122.3368139,47.66848064
10706,0,-122.3368139,47.66848064,-122.3368139,47.66848064
10707,178076,-122.3098149,47.59630045,-122.3098149,47.59630045
10708,365000,-122.3797513,47.67042931,-122.3797513,47.67042931
10709,365000,-122.3797513,47.67042931,-122.3797513,47.67042931
10710,365000,-122.3797513,47.67042931,-122.3797513,47.67042931
10711,365000,-122.3797513,47.67042931,-122.3797513,47.67042931
10712,253506,-122.3795815,47.6711844,-122.3795815,47.6711844
10713,305479,-122.3807257,47.67062264,-122.3807257,47.67062264
10714,0,-122.3139763,47.61821098,-122.3139763,47.61821098
10715,343899,-122.3812958,47.67554575,-122.3812958,47.67554575
10716,0,-122.3812958,47.67554575,-122.3812958,47.67554575
10717,0,-122.3153289,47.58749955,-122.3153289,47.58749955
10718,350000,-122.3153289,47.58749955,-122.3153289,47.58749955
10719,0,-122.3097344,47.58746261,-122.3097344,47.58746261
10720,199631,-122.3086392,47.58747233,-122.3086392,47.58747233
10721,0,-122.3066116,47.58748383,-122.3066116,47.58748383
10722,29744,-122.3348022,47.72179959,-122.3348022,47.72179959
10723,178504,-122.3090127,47.58747077,-122.3090127,47.58747076
10724,334673,-122.381303,47.67253015,-122.381303,47.67253015
10725,579662,-122.3493393,47.63359674,-122.3493393,47.63359674
10726,0,-122.3493393,47.63359674,-122.3493393,47.63359674
10727,286462,-122.310933,47.59016105,-122.3109329,47.59016105
10728,50000,-122.3131491,47.61577117,-122.3131491,47.61577117
10729,196070,-122.3107488,47.60903655,-122.3107488,47.60903655
10730,300809,-122.3107936,47.60234841,-122.3107936,47.60234841
10731,0,-122.3107936,47.60234841,-122.3107936,47.60234841
10732,192713,-122.310762,47.61019802,-122.310762,47.61019802
10733,0,-122.310762,47.61019802,-122.310762,47.61019802
10734,176875,-122.3108473,47.59724527,-122.3108473,47.59724527
10735,491696,-122.3480091,47.63371808,-122.3480091,47.63371808
10736,20000,-122.3786257,47.6907403,-122.3786257,47.6907403
10737,226009,-122.3558535,47.53025442,-122.3558535,47.53025442
10738,321781,-122.305412,47.61586912,-122.305412,47.61586912
10739,100,-122.3476011,47.63368392,-122.3476011,47.63368392
10740,270706,-122.3108244,47.60252295,-122.3108244,47.60252295
10741,200950,-122.3108221,47.61008993,-122.3108221,47.61008993
10742,400429,-122.3376461,47.66773529,-122.3376461,47.66773529
10743,0,-122.3376461,47.66773529,-122.3376461,47.66773529
10744,160215,-122.3784581,47.68849735,-122.3784581,47.68849735
10745,228016,-122.3107165,47.59798875,-122.3107165,47.59798875
10746,176875,-122.3108483,47.59717307,-122.3108483,47.59717306
10747,0,-122.3105981,47.60452035,-122.3105981,47.60452035
10748,984533,-122.3105611,47.62065482,-122.3105611,47.62065482
10749,385026,-122.3107124,47.59601638,-122.3107124,47.59601638
10750,5000,-122.3158388,47.61589634,-122.3158388,47.61589634
10751,0,-122.310667,47.61009073,-122.310667,47.61009073
10752,5850802,-122.3431258,47.63409241,-122.3431258,47.63409241
10753,5850802,-122.3431258,47.63409241,-122.3431258,47.63409241
10754,348042,-122.3105283,47.59651513,-122.3105283,47.59651513
10755,82205,-122.3023276,47.61610873,-122.3023276,47.61610873
10756,0,-122.3023276,47.61610873,-122.3023276,47.61610873
10757,20000,-122.3140372,47.58828298,-122.3140372,47.58828298
10758,0,-122.309137,47.61662057,-122.309137,47.61662057
10759,917465,-122.3791833,47.67510034,-122.3791833,47.67510034
10760,234021,-122.3418079,47.63406918,-122.3418079,47.63406918
10761,10000,-122.3372079,47.70344661,-122.3372079,47.70344661
10762,275669,-122.3102084,47.72320358,-122.3102083,47.72320358
10763,211304,-122.3791395,47.67337719,-122.3791395,47.67337719
10764,458571,-122.2940089,47.58772812,-122.2940089,47.58772812
10765,51861,-122.3247189,47.61656428,-122.3247189,47.61656428
10766,0,-122.3090723,47.65034412,-122.3090723,47.65034412
10767,360527,-122.3793193,47.67426523,-122.3793193,47.67426523
10768,27928,-122.3103925,47.57666221,-122.3103925,47.57666221
10769,0,-122.3139548,47.61674169,-122.3139548,47.61674169
10770,380455,-122.3139548,47.61674169,-122.3139548,47.61674169
10771,1155440,-122.3953932,47.58794126,-122.3953932,47.58794126
10772,0,-122.3953932,47.58794126,-122.3953932,47.58794126
10773,5000,-122.3271891,47.6173665,-122.3271891,47.6173665
10774,537547,-122.3427854,47.63426279,-122.3427854,47.63426279
10775,0,-122.3036556,47.58788711,-122.3036556,47.58788711
10776,0,-122.2971424,47.61703655,-122.2971424,47.61703655
10777,339935,-122.2971424,47.61703655,-122.2971424,47.61703655
10778,339935,-122.2971424,47.61703655,-122.2971424,47.61703655
10779,0,-122.3860098,47.58742699,-122.3860098,47.58742699
10780,306258,-122.3860098,47.58742699,-122.3860098,47.58742699
10781,237861,-122.3094737,47.60364402,-122.3094737,47.60364402
10782,465637,-122.3101361,47.7246855,-122.3101361,47.7246855
10783,0,-122.3101361,47.7246855,-122.3101361,47.7246855
10784,134572,-122.3796869,47.67329006,-122.3796869,47.67329006
10785,1,-122.3172903,47.61702193,-122.3172903,47.61702193
10786,12750752,-122.304238,47.61787655,-122.304238,47.61787655
10787,302097,-122.2976893,47.61699171,-122.2976892,47.61699171
10788,36840,-122.3260915,47.61688613,-122.3260915,47.61688613
10789,101442,-122.3076076,47.58788448,-122.3076076,47.58788448
10790,315115,-122.3547354,47.634582,-122.3547354,47.63458199
10791,0,-122.3547354,47.634582,-122.3547354,47.63458199
10792,50000,-122.3093189,47.61020028,-122.3093189,47.61020028
10793,350000,-122.3151557,47.58749538,-122.3151557,47.58749538
10794,425597,-122.3099241,47.58744147,-122.3099241,47.58744147
10795,347615,-122.3810863,47.67425794,-122.3810863,47.67425794
10796,407480,-122.293875,47.61613745,-122.293875,47.61613745
10797,0,-122.293875,47.61613745,-122.293875,47.61613745
10798,500000,-122.2788105,47.63416644,-122.2788105,47.63416644
10799,0,-122.2788105,47.63416644,-122.2788105,47.63416644
10800,0,-122.3534603,47.63332826,-122.3534603,47.63332826
10801,0,-122.3139773,47.61657727,-122.3139773,47.61657727
10802,497342,-122.3139773,47.61657727,-122.3139773,47.61657727
10803,81000,-122.3252655,47.61650462,-122.3252655,47.61650462
10804,3418040,-122.3096689,47.61608389,-122.3096689,47.61608389
10805,739329,-122.3099032,47.61049753,-122.3099032,47.61049753
10806,309492,-122.3103874,47.7231727,-122.3103874,47.7231727
10807,0,-122.3791842,47.66964259,-122.3791842,47.66964259
10808,417037,-122.3427854,47.63426279,-122.3427854,47.63426279
10809,0,-122.3815364,47.67184549,-122.3815364,47.67184549
10810,0,-122.3815995,47.6733869,-122.3815995,47.6733869
10811,422050,-122.3815995,47.6733869,-122.3815995,47.6733869
10812,0,-122.3816826,47.67401823,-122.3816825,47.67401823
10813,223545,-122.3816773,47.67396999,-122.3816773,47.67396999
10814,223545,-122.3816826,47.67406297,-122.3816826,47.67406297
10815,234711,-122.3816831,47.67414823,-122.3816831,47.67414823
10816,232437,-122.3088557,47.58737034,-122.3088557,47.58737034
10817,270501,-122.3814998,47.67058543,-122.3814998,47.67058543
10818,0,-122.2855054,47.6028003,-122.2855053,47.6028003
10819,450000,-122.2855054,47.6028003,-122.2855053,47.6028003
10820,2228753,-122.3166852,47.61717144,-122.3166852,47.61717144
10821,511680,-122.3135556,47.61705346,-122.3135556,47.61705346
10822,318877,-122.2971658,47.61715236,-122.2971658,47.61715236
10823,283070,-122.3344674,47.73031419,-122.3344674,47.73031419
10824,496645,-122.3819898,47.69953161,-122.3819898,47.69953161
10825,0,-122.3819898,47.69953161,-122.3819898,47.69953161
10826,299520,-122.3679797,47.63672025,-122.3679797,47.63672025
10827,223092,-122.3681185,47.63671718,-122.3681185,47.63671718
10828,521559,-122.3131996,47.63625722,-122.3131996,47.63625722
10829,0,-122.3131996,47.63625722,-122.3131996,47.63625722
10830,60000,-122.3104735,47.58594847,-122.3104735,47.58594847
10831,418157,-122.3104735,47.58594847,-122.3104735,47.58594847
10832,300000,-122.3075869,47.58590743,-122.3075869,47.58590743
10833,0,-122.3075869,47.58590743,-122.3075869,47.58590743
10834,440538,-122.285049,47.63616187,-122.285049,47.63616187
10835,300000,-122.38473,47.58642748,-122.38473,47.58642748
10836,293533,-122.3098234,47.59604705,-122.3098234,47.59604705
10837,9165958,-122.3100097,47.59942237,-122.3100097,47.59942237
10838,467726,-122.335771,47.71847024,-122.335771,47.71847024
10839,467726,-122.335771,47.71847024,-122.335771,47.71847024
10840,527914,-122.3794837,47.67437499,-122.3794837,47.67437499
10841,0,-122.3795338,47.67581516,-122.3795338,47.67581516
10842,246028,-122.3801488,47.67558936,-122.3801488,47.67558936
10843,196551,-122.3006252,47.58744737,-122.3006252,47.58744737
10844,344496,-122.2961913,47.58749944,-122.2961913,47.58749944
10845,250133,-122.3801444,47.6720683,-122.3801444,47.6720683
10846,731897,-122.315238,47.61610148,-122.315238,47.61610148
10847,80660,-122.3021597,47.6161109,-122.3021597,47.6161109
10848,500000,-122.2786167,47.63353956,-122.2786167,47.63353956
10849,60000,-122.3378457,47.66161155,-122.3378457,47.66161154
10850,80000,-122.3038321,47.61617648,-122.3038321,47.61617648
10851,80660,-122.3028647,47.61617233,-122.3028647,47.61617233
10852,340288,-122.3906701,47.58846232,-122.3906701,47.58846232
10853,0,-122.3640424,47.63447844,-122.3640423,47.63447844
10854,636135,-122.3640424,47.63447844,-122.3640423,47.63447844
10855,,-122.3266395,47.67533092,-122.3266395,47.67533092
10856,636135,-122.3640424,47.63447844,-122.3640423,47.63447844
10857,79781,-122.2816744,47.63430624,-122.2816744,47.63430624
10858,296894,-122.3105102,47.59630947,-122.3105102,47.59630947
10859,280353,-122.2788082,47.63424614,-122.2788082,47.63424613
10860,170518,-122.279063,47.63424891,-122.279063,47.63424891
10861,330035,-122.3117012,47.60312396,-122.3117012,47.60312396
10862,0,-122.3094927,47.60307818,-122.3094927,47.60307818
10863,281349,-122.3094927,47.60307818,-122.3094927,47.60307818
10864,320135,-122.3094927,47.60307818,-122.3094927,47.60307818
10865,435616,-122.353723,47.63471569,-122.353723,47.63471569
10866,0,-122.353723,47.63471569,-122.353723,47.63471569
10867,82205,-122.3023544,47.61619978,-122.3023544,47.61619978
10868,28109,-122.2765158,47.63428842,-122.2765158,47.63428842
10869,100000,-122.2765158,47.63428842,-122.2765158,47.63428842
10870,47000,-122.3230903,47.61619025,-122.3230903,47.61619025
10871,0,-122.2878524,47.63394482,-122.2878524,47.63394482
10872,896201,-122.2878524,47.63394482,-122.2878524,47.63394482
10873,0,-122.3029355,47.61632596,-122.3029355,47.61632596
10874,258837,-122.2990536,47.61629504,-122.2990536,47.61629504
10875,120000,-122.3653551,47.63447504,-122.3653551,47.63447504
10876,176094,-122.3058815,47.61823924,-122.3058815,47.61823923
10877,13000,-122.3002597,47.63551863,-122.3002597,47.63551863
10878,0,-122.2932322,47.61820444,-122.2932322,47.61820444
10879,421110,-122.2932322,47.61820444,-122.2932322,47.61820444
10880,0,-122.3556629,47.62041382,-122.3556629,47.62041382
10881,393764,-122.3027163,47.620805,-122.3027163,47.620805
10882,71423,-122.2950847,47.6207591,-122.2950847,47.6207591
10883,45000,-122.3521893,47.6380891,-122.3521893,47.6380891
10884,0,-122.3322676,47.6202334,-122.3322676,47.6202334
10885,4731669,-122.3322676,47.6202334,-122.3322676,47.6202334
10886,250534,-122.3343735,47.66231111,-122.3343735,47.66231111
10887,345215,-122.3590437,47.55444372,-122.3590437,47.55444372
10888,345215,-122.359045,47.55461042,-122.359045,47.55461042
10889,359972,-122.3593306,47.55461142,-122.3593306,47.55461142
10890,359972,-122.3593189,47.55445694,-122.3593189,47.55445694
10891,1711047,-122.302001,47.58575428,-122.302001,47.58575428
10892,1000,-122.3593877,47.52807549,-122.3593877,47.52807549
10893,0,-122.3141404,47.58528067,-122.3141404,47.58528067
10894,1141131,-122.3104617,47.61804557,-122.3104617,47.61804557
10895,0,-122.3104617,47.61804557,-122.3104617,47.61804557
10896,1705889,-122.3064078,47.61802835,-122.3064078,47.61802835
10897,1705889,-122.3064078,47.61802835,-122.3064078,47.61802835
10898,263758,-122.3805695,47.67583102,-122.3805695,47.67583102
10899,263758,-122.3805695,47.67583102,-122.3805695,47.67583102
10900,49401,-122.3084153,47.59646089,-122.3084153,47.59646089
10901,544990,-122.3176519,47.61804302,-122.3176519,47.61804302
10902,2000000,-122.3165852,47.61803577,-122.3165852,47.61803577
10903,0,-122.3165852,47.61803577,-122.3165852,47.61803577
10904,857477,-122.3059199,47.6164962,-122.3059199,47.6164962
10905,467519,-122.3101572,47.59616537,-122.3101572,47.59616537
10906,329162,-122.2895119,47.61635606,-122.2895119,47.61635606
10907,437327,-122.3366167,47.66849692,-122.3366167,47.66849692
10908,0,-122.3366167,47.66849692,-122.3366167,47.66849692
10909,178076,-122.3096688,47.59629317,-122.3096688,47.59629317
10910,416390,-122.3176129,47.60318614,-122.3176129,47.60318614
10911,218698,-122.3125759,47.60322174,-122.3125759,47.60322174
10912,0,-122.3058647,47.61649356,-122.3058647,47.61649356
10913,823307,-122.3058647,47.61649356,-122.3058647,47.61649356
10914,256551,-122.310449,47.59601384,-122.310449,47.59601384
10915,259150,-122.3102852,47.5964802,-122.3102852,47.5964802
10916,425926,-122.3834572,47.58849711,-122.3834572,47.58849711
